"Longitude","Latitude","Admin","Year","disease"
-40.7526029,-4.0466712,"2",2016,"chikungunya"
-39.4490475,-4.0506821,"2",2016,"chikungunya"
-38.6335034,-4.0423848,"2",2016,"chikungunya"
39.66440732,-4.042596624,"2",2018,"chikungunya"
39.6682065,-4.0434771,"-999",2004,"chikungunya"
-63.1483782,-4.0912575,"2",2015,"chikungunya"
-54.9105369,-4.0947371,"2",2019,"chikungunya"
-39.2391473,-4.1000116,"2",2016,"chikungunya"
-38.4948697,-4.0998348,"2",2016,"chikungunya"
13.71608297,-4.108611936,"1",2019,"chikungunya"
39.65921869,-4.084079471,"-999",2018,"chikungunya"
-45.1219691,-4.1399161,"2",2020,"chikungunya"
-44.130317,-4.1283394,"2",2016,"chikungunya"
-42.9458985,-4.1533336,"2",2021,"chikungunya"
-40.9414761,-4.1625468,"2",2017,"chikungunya"
-40.7504029,-4.1632566,"2",2017,"chikungunya"
-40.5815662,-4.1431403,"2",2016,"chikungunya"
-38.8460564,-4.1477909,"2",2017,"chikungunya"
-38.2470491,-4.1311575,"2",2016,"chikungunya"
11.89273398,-4.135546383,"1",2019,"chikungunya"
-79.5,-4.16667,"1",2014,"chikungunya"
-42.8947096,-4.1706015,"2",2018,"chikungunya"
-40.4730329318479,-4.19568491521245,"2",2016,"chikungunya"
-38.4637749,-4.1733126,"2",2016,"chikungunya"
-38.1300362,-4.1828786,"2",2016,"chikungunya"
11.99982,-4.19577,"1",2019,"chikungunya"
39.505586,-4.1863537,"-999",2009,"chikungunya"
-69.9369359,-4.2314556,"2",2021,"chikungunya"
-49.9492702,-4.2487392,"2",2017,"chikungunya"
-44.780044,-4.2310701,"2",2016,"chikungunya"
-44.4496732,-4.2145714,"2",2019,"chikungunya"
-42.2916844,-4.2421623,"2",2017,"chikungunya"
-40.6446312,-4.2448936,"2",2015,"chikungunya"
-39.192086,-4.2335008,"2",2016,"chikungunya"
-38.9208831,-4.2254002,"2",2016,"chikungunya"
-38.730315,-4.2238924,"2",2016,"chikungunya"
-38.7051162,-4.2212689,"2",2016,"chikungunya"
11.8825,-4.24778,"-999",2011,"chikungunya"
-55.991954,-4.2647341,"2",2016,"chikungunya"
-45.2485759,-4.2876518,"2",2016,"chikungunya"
-43.9400008,-4.2537785,"2",2020,"chikungunya"
-43.0182166,-4.2596751,"2",2016,"chikungunya"
-41.7718846,-4.2719826,"2",2016,"chikungunya"
-38.9330716,-4.2618162,"2",2016,"chikungunya"
-38.6412389,-4.2883546,"2",2016,"chikungunya"
14.35874453,-4.268183471,"2",2019,"chikungunya"
15.23649055,-4.264995484,"1",2019,"chikungunya"
15.2662,-4.2767,"-999",2011,"chikungunya"
15.291944,-4.267778,"-999",2011,"chikungunya"
138.0803529,-4.269928,"1",1983,"chikungunya"
-47.5569422,-4.2930076,"2",2016,"chikungunya"
-46.460459,-4.3151757,"2",2016,"chikungunya"
-40.7092667,-4.3220841,"2",2016,"chikungunya"
-38.9947197,-4.3037489,"2",2016,"chikungunya"
-38.8789563,-4.3313286,"2",2016,"chikungunya"
-38.498222,-4.3001848,"2",2016,"chikungunya"
15.322222,-4.325,"-999",1999,"chikungunya"
120.25,-4.333333,"2",2019,"chikungunya"
-70.1908196,-4.3670135,"2",2022,"chikungunya"
-45.0322178,-4.3716411,"2",2018,"chikungunya"
-44.3417923,-4.3729194,"2",2016,"chikungunya"
-40.1548419,-4.3356211,"2",2016,"chikungunya"
-39.3137838,-4.3580105,"2",2016,"chikungunya"
-38.8104702,-4.3719845,"2",2016,"chikungunya"
-70.0301809,-4.3760093,"2",2021,"chikungunya"
-59.5940094,-4.3933651,"2",2016,"chikungunya"
-44.6695125,-4.37739,"2",2019,"chikungunya"
-41.6025938,-4.3930866,"2",2017,"chikungunya"
-40.9072688,-4.4164058,"2",2016,"chikungunya"
-40.4036529,-4.4084101,"2",2016,"chikungunya"
-49.1151842,-4.4449968,"2",2016,"chikungunya"
-45.2400926,-4.4446019,"2",2018,"chikungunya"
-43.8877885,-4.4535444,"2",2016,"chikungunya"
-41.457211,-4.428982,"2",2017,"chikungunya"
-39.0463956,-4.4194845,"2",2016,"chikungunya"
-37.7989075,-4.4508732,"2",2014,"chikungunya"
15.27364726,-4.43381924,"1",2019,"chikungunya"
-46.8571794,-4.4893153,"2",2020,"chikungunya"
-42.3092003,-4.4731729,"2",2022,"chikungunya"
-42.1177179,-4.4873299,"2",2022,"chikungunya"
-41.9423622,-4.4596777,"2",2017,"chikungunya"
-38.9002382,-4.4666,"2",2016,"chikungunya"
-38.5978284,-4.4909023,"2",2015,"chikungunya"
39.459507,-4.473391,"-999",2009,"chikungunya"
-39.6229976,-4.5296507,"2",2016,"chikungunya"
-45.1323113,-4.5701256,"2",2017,"chikungunya"
-44.6085384,-4.5688377,"2",2016,"chikungunya"
-41.9720739,-4.5546149,"2",2017,"chikungunya"
-40.7172817,-4.5424805,"2",2016,"chikungunya"
-38.9206014,-4.5615411,"2",2016,"chikungunya"
-37.7688612,-4.5612094,"2",2015,"chikungunya"
105.4068079,-4.5585849,"1",2009,"chikungunya"
-44.9804381,-4.6132213,"2",2022,"chikungunya"
-42.8589866,-4.588843,"2",2016,"chikungunya"
11.84288743,-4.623171762,"2",2019,"chikungunya"
15.16757002,-4.589001176,"2",2019,"chikungunya"
-44.8562073,-4.6630129,"2",2016,"chikungunya"
-44.7611493,-4.6270462,"2",2017,"chikungunya"
-43.4697644,-4.6291202,"2",2016,"chikungunya"
-40.1999281,-4.649025,"2",2016,"chikungunya"
-39.56062102,-4.660516781,"1",2020,"chikungunya"
-53.46941267,-4.687387919,"1",2023,"chikungunya"
-41.4475472,-4.7024264,"2",2016,"chikungunya"
-40.5626139,-4.7066511,"2",2016,"chikungunya"
-39.78224916,-4.680850863,"1",2023,"chikungunya"
-39.60264623,-4.692413248,"1",2017,"chikungunya"
-37.8223524,-4.6767925,"2",2016,"chikungunya"
55.491977,-4.679574,"0",2004,"chikungunya"
-37.9618088,-4.7474946,"2",2016,"chikungunya"
-48.0687065,-4.7760985,"2",2016,"chikungunya"
-44.9458736,-4.7530972,"2",2017,"chikungunya"
-42.5764651,-4.7582639,"2",2016,"chikungunya"
-40.8316704,-4.750732,"2",2016,"chikungunya"
-40.0635244,-4.790514,"2",2016,"chikungunya"
-39.69334643,-4.750404567,"1",2022,"chikungunya"
11.86725095,-4.765732257,"2",2019,"chikungunya"
-64.94841048,-4.828375216,"1",2023,"chikungunya"
-42.1667673,-4.8238312,"2",2016,"chikungunya"
-40.3213133,-4.8330371,"2",2016,"chikungunya"
-38.8222067,-4.8202045,"2",2016,"chikungunya"
17.04125389,-4.809272015,"2",2020,"chikungunya"
-43.3587013,-4.8653843,"2",2016,"chikungunya"
-39.25096969,-4.838648407,"1",2019,"chikungunya"
-39.1371286,-4.8459097,"2",2016,"chikungunya"
-37.7828916,-4.8378331,"2",2016,"chikungunya"
-37.2550857,-4.8403406,"2",2016,"chikungunya"
-66.896917,-4.8773198,"2",2017,"chikungunya"
-49.0826237,-4.9166036,"2",2016,"chikungunya"
-46.0101522,-4.8871568,"2",2017,"chikungunya"
-45.4780663,-4.905678434,"1",2023,"chikungunya"
-45.3147388,-4.906328111,"1",2019,"chikungunya"
-44.8818235,-4.8758712,"2",2017,"chikungunya"
-40.763547,-4.9056926,"2",2016,"chikungunya"
-48.3946448,-4.9526788,"2",2016,"chikungunya"
-47.5035694,-4.9539591,"2",2016,"chikungunya"
-39.5485087,-4.9327681,"2",2016,"chikungunya"
-37.976262,-4.9414188,"2",2016,"chikungunya"
-37.1278947,-4.9524179,"2",2016,"chikungunya"
-45.3860922,-4.9923526,"2",2022,"chikungunya"
-44.6963471,-4.9816274,"2",2022,"chikungunya"
-39.0161259,-4.9684385,"2",2016,"chikungunya"
-38.63748,-4.9775101,"2",2016,"chikungunya"
-37.1535123,-4.9811885,"2",2017,"chikungunya"
-80.333,-5,"1",2015,"chikungunya"
-45,-5,"2",2016,"chikungunya"
-44.4371129,-5.0378369,"2",2018,"chikungunya"
-44.2719823,-5.022878,"2",2020,"chikungunya"
-42.4610629,-5.0395708,"2",2016,"chikungunya"
-40,-5,"2",2015,"chikungunya"
105,-5,"1",2010,"chikungunya"
145.5,-5,"1",2013,"chikungunya"
-80.72690734,-5.043137961,"1",2017,"chikungunya"
-48.6020644,-5.0464407,"2",2016,"chikungunya"
-44.5853235,-5.0544195,"2",2017,"chikungunya"
-37.9894863,-5.0728291,"2",2016,"chikungunya"
-37.6171644,-5.0793353,"2",2016,"chikungunya"
-36.7799414,-5.0682266,"2",2020,"chikungunya"
-60.3759279,-5.1244337,"2",2016,"chikungunya"
-47.3854524,-5.1243725,"2",2017,"chikungunya"
-45.0779522,-5.1061569,"2",2018,"chikungunya"
-43.8096955,-5.1141746,"2",2016,"chikungunya"
-42.8023065,-5.0961242,"2",2015,"chikungunya"
-42.2053148,-5.0925964,"2",2017,"chikungunya"
-38.371994,-5.1084431,"2",2016,"chikungunya"
-36.6355492,-5.1133423,"2",2016,"chikungunya"
-36.3196998,-5.1075993,"2",2015,"chikungunya"
-36.2758139,-5.0912168,"2",2016,"chikungunya"
-49.3320079,-5.1348173,"2",2016,"chikungunya"
-39.7309496,-5.1259747,"2",2016,"chikungunya"
-38.0964766,-5.1467293,"2",2016,"chikungunya"
-35.8775109,-5.1512996,"2",2016,"chikungunya"
-80.65273239,-5.179063256,"2",2015,"chikungunya"
-48.1373856,-5.1837106,"2",2017,"chikungunya"
-47.7829078,-5.1729837,"2",2016,"chikungunya"
-41.707075,-5.1708286,"2",2022,"chikungunya"
-40.6696229,-5.17808,"2",2016,"chikungunya"
-39.2955312,-5.1982962,"2",2016,"chikungunya"
-37.3423886,-5.1919109,"2",2016,"chikungunya"
-37.0402342,-5.1703997,"2",2016,"chikungunya"
-38.1286594,-5.2442316,"2",2016,"chikungunya"
-35.8397958,-5.2261572,"2",2016,"chikungunya"
-80.683327,-5.26667,"2",2018,"chikungunya"
-48.2047811,-5.2595154,"2",2017,"chikungunya"
-44.6445074,-5.2600405,"2",2016,"chikungunya"
-44.0540612,-5.2590452,"2",2022,"chikungunya"
-42.3882164,-5.254923,"2",2021,"chikungunya"
-42.209988,-5.2511969,"2",2022,"chikungunya"
-38.2720868,-5.2695453,"2",2017,"chikungunya"
-36.7618654,-5.2913505,"2",2016,"chikungunya"
-36.7184786,-5.257192,"2",2016,"chikungunya"
-48.2266038,-5.3166981,"2",2017,"chikungunya"
-48.0362392,-5.3238348,"2",2017,"chikungunya"
-44.4930485,-5.2919738,"2",2016,"chikungunya"
-41.5495675,-5.322994,"2",2017,"chikungunya"
-41.0963019,-5.3129048,"2",2017,"chikungunya"
-38.9203167,-5.306358,"2",2016,"chikungunya"
-49.1230973,-5.3671244,"2",2016,"chikungunya"
-48.5400115,-5.366953,"2",2022,"chikungunya"
-47.8785932,-5.3545958,"2",2017,"chikungunya"
-45.6358888,-5.3695216,"2",2020,"chikungunya"
-42.8205163,-5.3498657,"2",2020,"chikungunya"
-42.6753446,-5.3605968,"2",2017,"chikungunya"
-36.8323604,-5.3398292,"2",2018,"chikungunya"
-36.1281118,-5.3557128,"2",2021,"chikungunya"
-44.3319217,-5.4071728,"2",2017,"chikungunya"
-42.6442174,-5.4128814,"2",2017,"chikungunya"
-40.3091577,-5.3948028,"2",2016,"chikungunya"
105.2667887,-5.3971396,"-999",2007,"chikungunya"
-47.401051,-5.4492063,"2",2016,"chikungunya"
-47.2908045,-5.4441663,"2",2022,"chikungunya"
-42.3641974,-5.4571142,"2",2016,"chikungunya"
-39.716378,-5.4542087,"2",2016,"chikungunya"
105.25803,-5.42544,"-999",2008,"chikungunya"
-47.8864808,-5.4691028,"2",2016,"chikungunya"
-44.0701819,-5.4775492,"2",2016,"chikungunya"
-38.462624,-5.4602874,"2",2016,"chikungunya"
-37.5221959,-5.4585653,"2",2016,"chikungunya"
-36.5072918,-5.4999848,"2",2016,"chikungunya"
-35.5557456,-5.4671102,"2",2017,"chikungunya"
-48.732731,-5.540109,"2",2016,"chikungunya"
-47.4761951,-5.5237633,"2",2016,"chikungunya"
-45.2464996,-5.5018917,"2",2016,"chikungunya"
-43.2038032,-5.5222551,"2",2016,"chikungunya"
-41.3212422,-5.5021766,"2",2017,"chikungunya"
-40.7736951,-5.5374178,"2",2016,"chikungunya"
-38.2707613,-5.5189184,"2",2016,"chikungunya"
-36.859794,-5.5088647,"2",2016,"chikungunya"
-36.3879567,-5.5202941,"2",2016,"chikungunya"
-35.8141034,-5.536729,"2",2016,"chikungunya"
-47.5781656,-5.5548538,"2",2022,"chikungunya"
-46.7481405,-5.5694976,"2",2017,"chikungunya"
-44.3845288,-5.5785319,"2",2016,"chikungunya"
-42.6127416,-5.560973,"2",2016,"chikungunya"
-36.9150235,-5.5755928,"2",2016,"chikungunya"
-36.1048776,-5.5821747,"2",2022,"chikungunya"
-47.640047,-5.6032368,"2",2017,"chikungunya"
-42.828478,-5.6187148,"2",2021,"chikungunya"
-39.373166,-5.5874425,"2",2016,"chikungunya"
-38.7629945,-5.6092555,"2",2016,"chikungunya"
-37.6972896,-5.5973228,"2",2018,"chikungunya"
-35.6635068,-5.6224144,"2",2016,"chikungunya"
-35.5969707,-5.6222158,"2",2016,"chikungunya"
105.5,-5.617,"-999",2010,"chikungunya"
-63.1890251,-5.6250293,"2",2016,"chikungunya"
-48.1211721,-5.6486644,"2",2016,"chikungunya"
-37.798869,-5.6622482,"2",2016,"chikungunya"
-37.2582191,-5.6408005,"2",2016,"chikungunya"
-36.8705733,-5.637669,"2",2020,"chikungunya"
-36.6008949,-5.6629336,"2",2016,"chikungunya"
-35.9703653,-5.6514321,"2",2022,"chikungunya"
-35.4260885,-5.6506047,"2",2016,"chikungunya"
-43.0896939,-5.6824088,"2",2016,"chikungunya"
-42.7376487,-5.6802258,"2",2017,"chikungunya"
-39.1953011,-5.6761173,"2",2017,"chikungunya"
-36.5316164,-5.6975612,"2",2016,"chikungunya"
-36.31997352,-5.707149906,"1",2020,"chikungunya"
-36.2434387,-5.6978548,"2",2016,"chikungunya"
-35.8207872,-5.6927271,"2",2016,"chikungunya"
-35.3032604,-5.7059293,"2",2015,"chikungunya"
-47.3644203,-5.7471745,"2",2016,"chikungunya"
-44.1567146,-5.7340265,"2",2017,"chikungunya"
-39.6269276,-5.7419835,"2",2016,"chikungunya"
-39.0099963,-5.733075,"2",2017,"chikungunya"
-38.1539198,-5.7234148,"2",2016,"chikungunya"
-38.0604794,-5.7886022,"2",2016,"chikungunya"
-37.9580194,-5.7808168,"2",2016,"chikungunya"
-37.5597619,-5.7851722,"2",2017,"chikungunya"
-37.1012799,-5.7760631,"2",2020,"chikungunya"
-36.38632098,-5.766840398,"1",2023,"chikungunya"
-36,-5.75,"2",2016,"chikungunya"
-47.064932,-5.8329422,"2",2017,"chikungunya"
-46.1594346,-5.8247306,"2",2017,"chikungunya"
-44.2248312,-5.8180412,"2",2016,"chikungunya"
-42.6323411,-5.8291162,"2",2019,"chikungunya"
-41.9535162,-5.8019866,"2",2016,"chikungunya"
-39.4170955,-5.8036204,"2",2016,"chikungunya"
-38.3040228,-5.8107135,"2",2016,"chikungunya"
-36.8834869,-5.8019925,"2",2016,"chikungunya"
-35.8236562,-5.8132297,"2",2016,"chikungunya"
-35.5518578,-5.8237249,"2",2016,"chikungunya"
-35.3288239,-5.7925769,"2",2015,"chikungunya"
-43.8338665,-5.8374956,"2",2016,"chikungunya"
-42.4407351,-5.8572733,"2",2018,"chikungunya"
-41.0496209,-5.8595254,"2",2016,"chikungunya"
-40.703691,-5.8455516,"2",2016,"chikungunya"
-37.9898595,-5.8431945,"2",2020,"chikungunya"
-37.3120542,-5.8632217,"2",2016,"chikungunya"
-37.1876549,-5.8667135,"2",2019,"chikungunya"
-35.6940416,-5.8414595,"2",2016,"chikungunya"
-35.3521828,-5.8567493,"2",2016,"chikungunya"
-46.7015134,-5.8820478,"2",2018,"chikungunya"
-42.6351979,-5.8893975,"2",2016,"chikungunya"
-38.6220248,-5.8927565,"2",2016,"chikungunya"
-35.9346195,-5.8812184,"2",2016,"chikungunya"
-35.7628568,-5.8948671,"2",2016,"chikungunya"
-35.6356,-5.8962907,"2",2016,"chikungunya"
149.82605,-5.87833,"1",2013,"chikungunya"
-42.7200274,-5.9256173,"2",2017,"chikungunya"
-42.1121806,-5.9325091,"2",2020,"chikungunya"
-39.2669136,-5.9180898,"2",2017,"chikungunya"
-38.0446955,-5.9282864,"2",2018,"chikungunya"
-37.9484374,-5.9352839,"2",2018,"chikungunya"
-37.7065902,-5.9551523,"2",2016,"chikungunya"
-36.655034,-5.9577654,"2",2016,"chikungunya"
-35.9270512,-5.95137,"2",2016,"chikungunya"
-35.26639,-5.924287,"2",2016,"chikungunya"
-43.061135,-5.976603,"2",2016,"chikungunya"
-42.556907,-5.9893218,"2",2017,"chikungunya"
-38.170792,-5.9992976,"2",2016,"chikungunya"
-37.9485771,-5.9937675,"2",2020,"chikungunya"
-37.815288,-5.9897898,"2",2016,"chikungunya"
-36.4134384,-5.9867183,"2",2017,"chikungunya"
-36.0757511,-5.972959,"2",2015,"chikungunya"
-35.5795156,-5.9868836,"2",2016,"chikungunya"
-44.246803,-6.0270284,"2",2019,"chikungunya"
-40.2946389,-6.0032698,"2",2016,"chikungunya"
-38.3494151,-6.0320398,"2",2016,"chikungunya"
-37.9868993,-6.0226536,"2",2016,"chikungunya"
-37.4060009,-6.0168769,"2",2016,"chikungunya"
-37.0183655,-6.0349454,"2",2016,"chikungunya"
-35.8718588,-6.00269,"2",2017,"chikungunya"
-35.69264,-6.0357984,"2",2016,"chikungunya"
-49.9035717,-6.0687275,"2",2014,"chikungunya"
-43.5266628,-6.0460518,"2",2016,"chikungunya"
-38.4607363,-6.0436519,"2",2015,"chikungunya"
-37.7160386,-6.0738035,"2",2020,"chikungunya"
-37.5137202,-6.0785892,"2",2016,"chikungunya"
-36.346519,-6.0458004,"2",2018,"chikungunya"
-35.43067,-6.0440154,"2",2016,"chikungunya"
-35.3341044,-6.0671566,"2",2016,"chikungunya"
-35.2369601,-6.0742528,"2",2016,"chikungunya"
-49.6055321,-6.0994913,"2",2016,"chikungunya"
-49.353431,-6.1039082,"2",2017,"chikungunya"
-42.735396,-6.08763,"2",2017,"chikungunya"
-42.654935,-6.118705,"2",2022,"chikungunya"
-39.4531552,-6.0931519,"2",2016,"chikungunya"
-38.375953,-6.0957183,"2",2016,"chikungunya"
-38.3019484,-6.1100921,"2",2016,"chikungunya"
-38.2052039,-6.112331,"2",2016,"chikungunya"
-38.1234973,-6.088211,"2",2016,"chikungunya"
-37.9566273,-6.1121273,"2",2016,"chikungunya"
-37.9119312,-6.0891673,"2",2016,"chikungunya"
-37.8126936,-6.1162463,"2",2016,"chikungunya"
-37.6362641,-6.1085497,"2",2018,"chikungunya"
-36.8139162,-6.1241045,"2",2016,"chikungunya"
-36.4748571,-6.0929879,"2",2018,"chikungunya"
-35.9102803,-6.1050856,"2",2016,"chikungunya"
-35.7113728,-6.1047435,"2",2016,"chikungunya"
-35.4739096,-6.1225084,"2",2018,"chikungunya"
-35.208231,-6.0914535,"2",2015,"chikungunya"
106.637919,-6.095439,"-999",2005,"chikungunya"
-39.8787838,-6.1335873,"2",2016,"chikungunya"
-37.8416166,-6.1596181,"2",2016,"chikungunya"
-36.7182992,-6.1469446,"2",2016,"chikungunya"
-36.116974,-6.1506882,"2",2016,"chikungunya"
-35.6055335,-6.1561567,"2",2016,"chikungunya"
-35.4364719,-6.1507072,"2",2016,"chikungunya"
-35.1229194,-6.1624323,"2",2016,"chikungunya"
106.8141505,-6.1505982,"-999",2004,"chikungunya"
-47.8605466,-6.1898992,"2",2022,"chikungunya"
-43.7819947,-6.1806354,"2",2022,"chikungunya"
-42.1355111,-6.200223,"2",2016,"chikungunya"
-38.2916969,-6.2060774,"2",2017,"chikungunya"
-38.2245533,-6.1929058,"2",2016,"chikungunya"
-37.5364356,-6.1879813,"2",2015,"chikungunya"
-35.8017838,-6.1989646,"2",2016,"chikungunya"
-35.361521,-6.1948045,"2",2016,"chikungunya"
-35.1619795,-6.1965966,"2",2016,"chikungunya"
-35.0918639,-6.1868146,"2",2016,"chikungunya"
106.631889,-6.178306,"-999",2003,"chikungunya"
106.8063,-6.18619,"1",2008,"chikungunya"
-57.7563137,-6.222222,"2",2021,"chikungunya"
-42.8437621,-6.243525,"2",2017,"chikungunya"
-42.6868647,-6.2343661,"2",2016,"chikungunya"
-41.4193246,-6.2362607,"2",2016,"chikungunya"
-40.6965725,-6.2135387,"2",2016,"chikungunya"
-38.9141055,-6.2428527,"2",2016,"chikungunya"
-38.4966092,-6.2118883,"2",2016,"chikungunya"
-37.8908174,-6.2152726,"2",2016,"chikungunya"
-37.3537353,-6.2132789,"2",2022,"chikungunya"
-36.6840231,-6.2173315,"2",2016,"chikungunya"
-36.1829784,-6.2421226,"2",2016,"chikungunya"
-36.021248,-6.2261856,"2",2016,"chikungunya"
106.845599,-6.2087634,"1",2014,"chikungunya"
106.9755726,-6.2382699,"-999",2001,"chikungunya"
107,-6.23333,"-999",2007,"chikungunya"
-39.1988617,-6.2525243,"2",2017,"chikungunya"
-38.4432083,-6.2610021,"2",2016,"chikungunya"
-38.3134854,-6.2637562,"2",2020,"chikungunya"
-38.042616,-6.2681254,"2",2020,"chikungunya"
-37.7968743,-6.2780832,"2",2020,"chikungunya"
-36.5158517,-6.2633779,"2",2015,"chikungunya"
-35.4958365,-6.279313,"2",2016,"chikungunya"
-35.377839,-6.2791876,"2",2019,"chikungunya"
-35.3279418,-6.2706568,"2",2019,"chikungunya"
-35.2091685,-6.2663927,"2",2016,"chikungunya"
107.1069425,-6.2677174,"2",2002,"chikungunya"
144.83333,-6.25,"1",2013,"chikungunya"
-47.4273023,-6.325179,"2",2016,"chikungunya"
-40.1609592,-6.3235962,"2",2017,"chikungunya"
-38.4882131,-6.3231592,"2",2020,"chikungunya"
-38.2853919,-6.3180161,"2",2016,"chikungunya"
-38.1628577,-6.2948548,"2",2016,"chikungunya"
-35.7125402,-6.3184577,"2",2016,"chikungunya"
-35.4784811,-6.3113998,"2",2015,"chikungunya"
-35.3094413,-6.332174,"2",2018,"chikungunya"
-35.0760604,-6.3148449,"2",2016,"chikungunya"
143.95555,-6.314993,"0",2012,"chikungunya"
-48.0735643,-6.3655908,"2",2016,"chikungunya"
-47.3977036,-6.3433906,"2",2017,"chikungunya"
-39.298059,-6.3587958,"2",2016,"chikungunya"
-37.7459981,-6.3478413,"2",2016,"chikungunya"
-37.4984299,-6.349459,"2",2016,"chikungunya"
-36.0863213,-6.3424903,"2",2017,"chikungunya"
-35.3750045,-6.3476003,"2",2016,"chikungunya"
-48.5630085,-6.3927753,"2",2017,"chikungunya"
-48.5376794,-6.4082404,"2",2016,"chikungunya"
-47.6647352,-6.3753675,"2",2017,"chikungunya"
-42.2623867,-6.3959005,"2",2017,"chikungunya"
-41.7381713,-6.4051171,"2",2017,"chikungunya"
-38.8571841,-6.4005677,"2",2016,"chikungunya"
-38.4961446,-6.4038568,"2",2020,"chikungunya"
-38.3878647,-6.4126035,"2",2016,"chikungunya"
-38.3232409,-6.4068592,"2",2021,"chikungunya"
-38.0135187,-6.4156454,"2",2017,"chikungunya"
-37.8240636,-6.3773465,"2",2021,"chikungunya"
-37.3504615,-6.3793339,"2",2017,"chikungunya"
-37.1860457,-6.3774859,"2",2021,"chikungunya"
-36.7874317,-6.4120154,"2",2016,"chikungunya"
-36.453652,-6.4028958,"2",2016,"chikungunya"
-36.2153617,-6.3834115,"2",2016,"chikungunya"
-35.5961295,-6.3933985,"2",2018,"chikungunya"
-35.1306466,-6.3791727,"2",2016,"chikungunya"
106.81861,-6.4,"-999",2012,"chikungunya"
-48.8661691,-6.4491674,"2",2017,"chikungunya"
-48.1389297,-6.4432435,"2",2016,"chikungunya"
-46.1914913,-6.4427076,"2",2017,"chikungunya"
-43.9882155,-6.4319256,"2",2016,"chikungunya"
-41.9292535,-6.4499764,"2",2020,"chikungunya"
-38.5504751,-6.4535186,"2",2022,"chikungunya"
-38.180711,-6.4574482,"2",2016,"chikungunya"
-37.6509179,-6.4369179,"2",2016,"chikungunya"
-36.8776763,-6.4503842,"2",2016,"chikungunya"
-36.6392514,-6.4377051,"2",2016,"chikungunya"
-36.2022367,-6.4263991,"2",2016,"chikungunya"
-35.7856451,-6.4401786,"2",2020,"chikungunya"
-35.7046478,-6.416984,"2",2019,"chikungunya"
-35.6425554,-6.4353579,"2",2013,"chikungunya"
-35.2211619,-6.4383435,"2",2017,"chikungunya"
106.60167,-6.43306,"-999",2012,"chikungunya"
-44.1927049,-6.4787167,"2",2016,"chikungunya"
-43.7024303,-6.4947239,"2",2017,"chikungunya"
-38.4794135,-6.4843509,"2",2016,"chikungunya"
-38.3125557,-6.4847978,"2",2016,"chikungunya"
-37.4504221,-6.4913482,"2",2016,"chikungunya"
-37.2733139,-6.4639765,"2",2016,"chikungunya"
-37.0972383,-6.4593895,"2",2015,"chikungunya"
-36.1548259,-6.4851267,"2",2016,"chikungunya"
-35.9465025,-6.4660247,"2",2016,"chikungunya"
-35.637434,-6.4882484,"2",2016,"chikungunya"
-35.431738,-6.479967,"2",2016,"chikungunya"
-35.2868412,-6.4865429,"2",2021,"chikungunya"
108.3,-6.46667,"-999",2013,"chikungunya"
-49.8517283,-6.5300841,"2",2016,"chikungunya"
-42.1058147,-6.5194059,"2",2021,"chikungunya"
-39.9062751,-6.5407171,"2",2017,"chikungunya"
-39.5280193,-6.5205855,"2",2016,"chikungunya"
-39.4958339,-6.5372212,"2",2017,"chikungunya"
-38.4066042,-6.5170928,"2",2016,"chikungunya"
-38.1797119,-6.5180252,"2",2017,"chikungunya"
-38.0589922,-6.5332683,"2",2018,"chikungunya"
-36.3467329,-6.5099732,"2",2016,"chikungunya"
-35.7407564,-6.5281878,"2",2016,"chikungunya"
-35.6598838,-6.5414751,"2",2016,"chikungunya"
145.58333,-6.5,"1",2013,"chikungunya"
-48.6423043,-6.5805546,"2",2017,"chikungunya"
-47.4754575,-6.5595789,"2",2016,"chikungunya"
-47.4446675,-6.5598996,"2",2016,"chikungunya"
-42.2490777,-6.54721,"2",2016,"chikungunya"
-40.1232281,-6.5724452,"2",2016,"chikungunya"
-38.5110721,-6.5740681,"2",2021,"chikungunya"
-37.8077976,-6.5538513,"2",2016,"chikungunya"
-37.7144657,-6.5418814,"2",2019,"chikungunya"
-36.5934464,-6.555772,"2",2016,"chikungunya"
-44.086855,-6.5991307,"2",2016,"chikungunya"
-42.6935727,-6.6246774,"2",2016,"chikungunya"
-42.2839363,-6.5974395,"2",2017,"chikungunya"
-39.0611346,-6.604877,"2",2016,"chikungunya"
-37.9153611,-6.5908979,"2",2015,"chikungunya"
-37.6184245,-6.5987055,"2",2018,"chikungunya"
-36.7733838,-6.5853516,"2",2016,"chikungunya"
-35.6259212,-6.6035124,"2",2016,"chikungunya"
-35.468969,-6.6167192,"2",2016,"chikungunya"
-35.4423141,-6.6145275,"2",2016,"chikungunya"
-35.2911774,-6.6151062,"2",2016,"chikungunya"
-35.0573905,-6.5931197,"2",2017,"chikungunya"
106.78917,-6.59444,"-999",2007,"chikungunya"
106.8,-6.6,"-999",2001,"chikungunya"
-69.8674302,-6.6623703,"2",2021,"chikungunya"
-51.9762274,-6.641455,"2",2019,"chikungunya"
-42.533204,-6.655008,"2",2017,"chikungunya"
-38.7008729,-6.6449093,"2",2016,"chikungunya"
-37.3964048,-6.6657436,"2",2016,"chikungunya"
-36.2509179,-6.6436598,"2",2016,"chikungunya"
-35.9073979,-6.6302912,"2",2021,"chikungunya"
-35.7927369,-6.6418188,"2",2016,"chikungunya"
-35.293655,-6.6408194,"2",2016,"chikungunya"
